"Rank","Name","GM","W-L","OPP PTS","OPP PPG"
"1","Wichita St.","32","24-8","1896","59.3"
"2","Little Rock","33","29-4","1968","59.6"
"3","Virginia","33","26-7","1969","59.7"
"4","San Diego St.","34","25-9","2049","60.3"
"5","St. Mary's (CA)","32","27-5","1951","61.0"
"6","Louisville","31","23-8","1895","61.1"
"7","Old Dominion","35","22-13","2164","61.8"
"8","Col. of Charleston","31","17-14","1921","62.0"
"9","Valparaiso","32","26-6","1991","62.2"
"10","Cincinnati","32","22-10","2012","62.9"
"11","UNI","34","22-12","2139","62.9"
"12","UConn","34","24-10","2145","63.1"
"13","Yale","28","22-6","1768","63.1"
"14","SFA","32","27-5","2021","63.2"
"15","CSU Bakersfield","32","24-8","2022","63.2"
"16","New Mexico St.","33","23-10","2087","63.2"
"17","Michigan St.","34","29-5","2155","63.4"
"18","SMU","30","25-5","1903","63.4"
"19","Stony Brook","32","26-6","2030","63.4"
"20","Villanova","34","29-5","2166","63.7"
"21","Wagner","32","22-10","2047","64.0"
"22","Texas St.","31","15-16","1993","64.3"
"23","North Dakota St.","32","20-12","2062","64.4"
"24","Clemson","31","17-14","1999","64.5"
"25","Wisconsin","32","20-12","2066","64.6"
"26","Purdue","34","26-8","2196","64.6"
"27","Navy","33","19-14","2135","64.7"
"28","Rhode Island","32","17-15","2072","64.8"
"29","Georgia St.","30","16-14","1950","65.0"
"30","Loyola Chicago","32","15-17","2082","65.1"
"31","Albany (NY)","32","24-8","2086","65.2"
"32","Denver","31","16-15","2024","65.3"
"33","Evansville","34","25-9","2221","65.3"
"34","Jackson St.","35","20-15","2290","65.4"
"35","Texas A&M","34","26-8","2228","65.5"
"36","American","31","12-19","2036","65.7"
"37","Syracuse","32","19-13","2103","65.7"
"38","Wright St.","35","22-13","2303","65.8"
"39","Dayton","32","25-7","2106","65.8"
"40","UC Irvine","34","25-9","2240","65.9"
"41","Northwestern","32","20-12","2111","66.0"
"42","UC Davis","30","11-19","1980","66.0"
"43","Illinois St.","32","18-14","2114","66.1"
"44","Ball St.","32","19-13","2116","66.1"
"45","Idaho","33","21-12","2183","66.2"
"46","Harvard","30","14-16","1985","66.2"
"47","Saint Peter's","30","14-16","1987","66.2"
"48","Gonzaga","33","26-7","2186","66.2"
"49","Maryland","33","25-8","2187","66.3"
"50","Hawaii","32","27-5","2128","66.5"
"51","Furman","33","18-15","2196","66.5"
"52","St. Francis Brooklyn","32","15-17","2131","66.6"
"53","Chattanooga","34","29-5","2265","66.6"
"","West Virginia","34","26-8","2265","66.6"
"55","Towson","32","20-12","2137","66.8"
"56","Seattle","30","14-16","2004","66.8"
"57","Miami (FL)","32","25-7","2138","66.8"
"58","Weber St.","34","26-8","2273","66.9"
"59","California","33","23-10","2212","67.0"
"60","Montana","32","21-11","2146","67.1"
"61","Northern Ill.","33","21-12","2215","67.1"
"62","Oklahoma St.","32","12-20","2148","67.1"
"63","Morehead St.","31","19-12","2084","67.2"
"64","VCU","34","24-10","2288","67.3"
"65","Vanderbilt","32","19-13","2155","67.3"
"66","Coastal Caro.","29","18-11","1953","67.3"
"67","Rider","33","13-20","2223","67.4"
"68","Grambling","30","7-23","2023","67.4"
"69","Temple","32","21-11","2158","67.4"
"70","Michigan","34","22-12","2294","67.5"
"71","Savannah St.","31","16-15","2092","67.5"
"","UC Santa Barbara","31","18-13","2092","67.5"
"73","UNC Asheville","33","22-11","2227","67.5"
"74","Murray St.","31","17-14","2093","67.5"
"75","Kansas","34","30-4","2303","67.7"
"76","Cleveland St.","32","9-23","2169","67.8"
"77","Seton Hall","33","25-8","2237","67.8"
"78","Alabama","32","18-14","2170","67.8"
"79","Pittsburgh","32","21-11","2173","67.9"
"80","Akron","34","26-8","2309","67.9"
"81","Princeton","28","22-6","1903","68.0"
"82","Ohio St.","33","20-13","2244","68.0"
"83","Texas","32","20-12","2178","68.1"
"","South Dakota St.","32","25-7","2178","68.1"
"85","Miami (OH)","33","13-20","2249","68.2"
"86","Kansas St.","33","17-16","2251","68.2"
"87","Kentucky","34","26-8","2321","68.3"
"88","Middle Tenn.","33","24-9","2254","68.3"
"89","Liberty","32","13-19","2188","68.4"
"90","Tennessee St.","30","20-10","2056","68.5"
"91","Florida","33","19-14","2263","68.6"
"92","Binghamton","30","8-22","2059","68.6"
"","Fordham","30","17-13","2059","68.6"
"94","James Madison","32","21-11","2197","68.7"
"95","Iowa","31","21-10","2130","68.7"
"96","George Washington","33","23-10","2268","68.7"
"97","Houston","31","22-9","2135","68.9"
"98","Indiana","32","25-7","2205","68.9"
"99","Mercer","33","19-14","2274","68.9"
"100","Nebraska","34","16-18","2345","69.0"
"101","South Carolina","32","24-8","2208","69.0"
"","Georgia","32","19-13","2208","69.0"
"","Arizona","33","25-8","2277","69.0"
"104","Southern U.","34","22-12","2347","69.0"
"105","Lehigh","32","17-15","2210","69.1"
"106","Oregon","34","28-6","2350","69.1"
"107","A&M-Corpus Christi","32","25-7","2212","69.1"
"108","San Diego","30","9-21","2074","69.1"
"109","Utah","34","26-8","2351","69.1"
"110","Mt. St. Mary's","33","14-19","2282","69.2"
"111","Columbia","31","21-10","2146","69.2"
"112","Baylor","33","22-11","2285","69.2"
"113","Indiana St.","32","15-17","2222","69.4"
"114","North Carolina","34","28-6","2363","69.5"
"115","UT Arlington","33","23-10","2295","69.5"
"116","UAB","32","26-6","2226","69.6"
"117","Penn St.","32","16-16","2228","69.6"
"118","Southern Ill.","32","22-10","2229","69.7"
"119","Holy Cross","33","14-19","2299","69.7"
"120","Tulsa","31","20-11","2160","69.7"
"121","UC Riverside","33","14-19","2300","69.7"
"122","Providence","33","23-10","2301","69.7"
"123","La.-Monroe","33","20-13","2302","69.8"
"124","New Hampshire","31","19-12","2164","69.8"
"125","Texas Tech","31","19-12","2165","69.8"
"126","N.C. Central","32","13-19","2235","69.8"
"127","Saint Joseph's","34","27-7","2377","69.9"
"128","Bradley","32","5-27","2238","69.9"
"129","Oregon St.","31","19-12","2169","70.0"
"130","High Point","31","21-10","2170","70.0"
"131","FIU","32","13-19","2242","70.1"
"132","Texas Southern","32","18-14","2245","70.2"
"133","Boise St.","32","20-12","2246","70.2"
"134","Memphis","34","19-15","2390","70.3"
"135","Ark.-Pine Bluff","33","8-25","2322","70.4"
"136","Stanford","30","15-15","2111","70.4"
"137","Drexel","31","6-25","2183","70.4"
"138","Oklahoma","32","25-7","2254","70.4"
"139","Fresno St.","34","25-9","2395","70.4"
"140","Alabama A&M","29","11-18","2043","70.4"
"141","FGCU","33","20-13","2325","70.5"
"142","Boston College","32","7-25","2256","70.5"
"","Vermont","34","21-13","2397","70.5"
"144","Southern Miss.","29","8-21","2045","70.5"
"145","Tulane","34","12-22","2398","70.5"
"146","Notre Dame","32","21-11","2259","70.6"
"147","Colorado","33","22-11","2333","70.7"
"148","Robert Morris","32","10-22","2267","70.8"
"149","UT Martin","33","19-14","2338","70.8"
"150","Northeastern","33","18-15","2339","70.9"
"151","Western Ill.","27","10-17","1914","70.9"
"152","Xavier","32","27-5","2273","71.0"
"153","Prairie View","31","7-24","2202","71.0"
"154","Quinnipiac","30","9-21","2131","71.0"
"155","Dartmouth","28","10-18","1989","71.0"
"156","Georgia Tech","33","19-14","2345","71.1"
"157","William & Mary","31","20-11","2205","71.1"
"158","North Dakota","32","17-15","2277","71.2"
"159","Butler","31","21-10","2206","71.2"
"160","Pepperdine","31","18-13","2208","71.2"
"161","South Fla.","33","8-25","2352","71.3"
"162","Sam Houston St.","34","18-16","2427","71.4"
"163","UNCW","32","25-7","2286","71.4"
"","Toledo","32","17-15","2286","71.4"
"165","Nevada","32","19-13","2287","71.5"
"166","TCU","33","12-21","2359","71.5"
"167","Colgate","30","13-17","2145","71.5"
"168","Utah St.","31","16-15","2217","71.5"
"169","UCF","30","12-18","2147","71.6"
"170","Monmouth","34","27-7","2437","71.7"
"171","Morgan St.","31","9-22","2223","71.7"
"172","Wofford","32","15-17","2295","71.7"
"173","Pacific","28","8-20","2009","71.8"
"174","Georgetown","33","15-18","2370","71.8"
"175","Penn","28","11-17","2013","71.9"
"176","East Carolina","32","12-20","2301","71.9"
"177","Drake","31","7-24","2230","71.9"
"178","Niagara","32","7-25","2304","72.0"
"179","Saint Louis","32","11-21","2305","72.0"
"180","Duke","33","23-10","2378","72.1"
"181","Ole Miss","32","20-12","2306","72.1"
"182","Jacksonville St.","31","8-23","2234","72.1"
"183","Virginia Tech","33","19-14","2379","72.1"
"184","Louisiana Tech","32","23-9","2307","72.1"
"185","Alcorn","30","15-15","2164","72.1"
"186","Sacramento St.","31","14-17","2237","72.2"
"187","BYU","33","23-10","2382","72.2"
"188","UMKC","31","12-19","2240","72.3"
"","Wyoming","31","13-18","2240","72.3"
"190","Bowling Green","34","16-18","2457","72.3"
"191","George Mason","32","11-21","2313","72.3"
"192","Boston U.","32","18-14","2315","72.3"
"193","Long Beach St.","34","20-14","2461","72.4"
"194","Kent St.","32","19-13","2317","72.4"
"195","Milwaukee","33","20-13","2391","72.5"
"196","Radford","31","16-15","2248","72.5"
"197","Missouri St.","32","13-19","2321","72.5"
"198","Central Mich.","32","17-15","2325","72.7"
"199","Saint Francis (PA)","30","13-17","2181","72.7"
"200","Mississippi St.","31","14-17","2256","72.8"
"201","Bethune-Cookman","32","14-18","2330","72.8"
"","Air Force","32","14-18","2330","72.8"
"203","St. Bonaventure","30","22-8","2185","72.8"
"204","Presbyterian","31","11-20","2259","72.9"
"205","Missouri","31","10-21","2262","73.0"
"206","Norfolk St.","33","17-16","2408","73.0"
"","Siena","33","21-12","2408","73.0"
"208","Delaware St.","32","7-25","2336","73.0"
"209","Creighton","32","18-14","2337","73.0"
"210","Western Caro.","33","16-17","2411","73.1"
"211","La.-Lafayette","31","17-14","2265","73.1"
"212","South Carolina St.","34","19-15","2485","73.1"
"213","Manhattan","31","13-18","2268","73.2"
"214","Bucknell","30","17-13","2198","73.3"
"215","Santa Clara","31","11-20","2272","73.3"
"216","New Mexico","32","17-15","2348","73.4"
"217","Florida A&M","29","8-21","2128","73.4"
"218","Campbell","30","12-18","2203","73.4"
"219","Western Mich.","32","13-19","2352","73.5"
"220","South Ala.","33","14-19","2426","73.5"
"221","La Salle","31","9-22","2279","73.5"
"222","ETSU","34","23-11","2500","73.5"
"223","Hofstra","33","24-9","2427","73.5"
"","UNLV","33","18-15","2427","73.5"
"225","Iona","32","22-10","2357","73.7"
"","UNCG","32","14-18","2357","73.7"
"227","Eastern Ill.","30","13-17","2213","73.8"
"228","Florida St.","32","19-13","2361","73.8"
"229","IUPUI","32","13-19","2362","73.8"
"230","Hampton","31","21-10","2289","73.8"
"231","Richmond","32","16-16","2363","73.8"
"232","SIUE","28","6-22","2068","73.9"
"233","San Jose St.","31","9-22","2290","73.9"
"234","Arizona St.","32","15-17","2367","74.0"
"235","Minnesota","31","8-23","2294","74.0"
"","Samford","33","14-19","2442","74.0"
"237","Fla. Atlantic","33","8-25","2443","74.0"
"238","Marquette","33","20-13","2448","74.2"
"239","Cal St. Fullerton","30","10-20","2227","74.2"
"240","Gardner-Webb","33","17-16","2451","74.3"
"241","Ga. Southern","31","14-17","2307","74.4"
"242","North Carolina St.","33","16-17","2456","74.4"
"243","Alabama St.","31","14-17","2308","74.5"
"244","Ohio","32","21-11","2383","74.5"
"245","NJIT","31","17-14","2310","74.5"
"246","Eastern Mich.","33","18-15","2460","74.5"
"247","Arkansas","32","16-16","2390","74.7"
"248","Southern California","33","21-12","2467","74.8"
"249","Illinois","34","15-19","2542","74.8"
"250","Loyola Marymount","31","14-17","2319","74.8"
"251","Army West Point","32","19-13","2395","74.8"
"252","UTEP","33","19-14","2471","74.9"
"253","Iowa St.","32","21-11","2399","75.0"
"","UMES","32","10-22","2399","75.0"
"255","DePaul","31","9-22","2325","75.0"
"256","Charleston So.","30","9-21","2253","75.1"
"257","Troy","31","9-22","2329","75.1"
"258","Buffalo","34","20-14","2555","75.1"
"259","Cal Poly","30","10-20","2255","75.2"
"260","Tennessee","34","15-19","2556","75.2"
"261","Loyola Maryland","30","9-21","2260","75.3"
"262","CSUN","30","10-20","2261","75.4"
"263","Elon","32","16-16","2413","75.4"
"264","Southeastern La.","33","12-21","2489","75.4"
"265","VMI","30","9-21","2264","75.5"
"266","Tennessee Tech","30","19-11","2265","75.5"
"267","Delaware","30","7-23","2270","75.7"
"268","Massachusetts","32","14-18","2427","75.8"
"269","Longwood","33","10-23","2503","75.8"
"270","Austin Peay","35","18-17","2656","75.9"
"271","Arkansas St.","31","11-20","2353","75.9"
"272","Winthrop","32","23-9","2429","75.9"
"273","IPFW","33","24-9","2506","75.9"
"274","Jacksonville","32","16-16","2431","76.0"
"275","Howard","32","12-20","2433","76.0"
"","N.C. A&T","32","10-22","2433","76.0"
"277","Idaho St.","31","16-15","2357","76.0"
"278","Western Ky.","34","18-16","2586","76.1"
"279","Houston Baptist","33","17-16","2513","76.2"
"280","Bryant","31","8-23","2361","76.2"
"281","Nicholls St.","34","11-23","2598","76.4"
"282","UCLA","32","15-17","2455","76.7"
"283","Eastern Wash.","32","17-15","2460","76.9"
"284","Oral Roberts","31","14-17","2384","76.9"
"285","Brown","28","8-20","2155","77.0"
"286","LIU Brooklyn","31","16-15","2386","77.0"
"287","Lamar","30","11-19","2310","77.0"
"288","LSU","33","19-14","2543","77.1"
"289","Fairfield","32","19-13","2468","77.1"
"290","Washington St.","31","9-22","2394","77.2"
"291","Colorado St.","34","18-16","2626","77.2"
"292","St. John's (NY)","32","8-24","2472","77.3"
"293","Appalachian St.","31","9-22","2398","77.4"
"294","Mississippi Val.","34","7-27","2631","77.4"
"295","Kennesaw St.","31","11-20","2399","77.4"
"296","Chicago St.","32","4-28","2478","77.4"
"297","New Orleans","30","10-20","2325","77.5"
"298","Duquesne","32","16-16","2483","77.6"
"299","Southeast Mo. St.","29","5-24","2252","77.7"
"300","UTRGV","30","8-22","2330","77.7"
"301","Portland St.","31","13-18","2409","77.7"
"302","Montana St.","31","14-17","2411","77.8"
"303","Sacred Heart","30","12-18","2336","77.9"
"304","Davidson","32","20-12","2492","77.9"
"305","Belmont","31","20-11","2417","78.0"
"306","USC Upstate","32","10-22","2495","78.0"
"307","Auburn","31","11-20","2421","78.1"
"308","Ill.-Chicago","30","5-25","2346","78.2"
"309","Central Conn. St.","29","4-25","2268","78.2"
"310","Fairleigh Dickinson","32","18-14","2504","78.3"
"311","North Texas","32","12-20","2505","78.3"
"312","Cornell","28","10-18","2193","78.3"
"313","Canisius","33","14-19","2587","78.4"
"314","Hartford","33","10-23","2588","78.4"
"315","Utah Valley","30","12-18","2360","78.7"
"","Marist","30","7-23","2360","78.7"
"317","San Francisco","30","15-15","2362","78.7"
"318","Oakland","32","21-11","2525","78.9"
"319","North Florida","33","22-11","2607","79.0"
"320","Wake Forest","31","11-20","2450","79.0"
"321","Eastern Ky.","31","15-16","2453","79.1"
"322","South Dakota","32","14-18","2537","79.3"
"323","McNeese St.","29","9-20","2301","79.3"
"324","Green Bay","35","23-12","2788","79.7"
"325","Charlotte","33","14-19","2631","79.7"
"326","Portland","32","12-20","2552","79.8"
"327","Washington","32","18-14","2553","79.8"
"328","Northern Colo.","31","10-21","2482","80.1"
"329","Rutgers","32","7-25","2571","80.3"
"330","Lafayette","30","6-24","2412","80.4"
"331","Rice","32","12-20","2576","80.5"
"332","Coppin St.","31","9-22","2497","80.5"
"333","UMBC","32","7-25","2579","80.6"
"334","Omaha","31","18-13","2499","80.6"
"335","Northern Ariz.","30","5-25","2438","81.3"
"336","Lipscomb","33","12-21","2689","81.5"
"337","Southern Utah","29","5-24","2388","82.3"
"338","Stetson","34","12-22","2807","82.6"
"339","Detroit","31","16-15","2567","82.8"
"340","Central Ark.","28","7-21","2344","83.7"
"341","Youngstown St.","32","11-21","2682","83.8"
"342","UTSA","32","5-27","2698","84.3"
"343","Marshall","33","17-16","2801","84.9"
"344","Northwestern St.","28","8-20","2413","86.2"
"345","Maine","30","8-22","2606","86.9"
"346","The Citadel","32","10-22","2962","92.6"
"NR","Grand Canyon","32","26-6","2202","68.8"
"NR","Abilene Christian","31","13-18","2272","73.3"
"NR","Incarnate Word","29","17-12","2140","73.8"
"NR","Northern Ky.","30","9-21","2233","74.4"
"NR","UMass Lowell","29","11-18","2401","82.8"
